Time;Name;Page;Referrer;Load Generator;Response code;Assertions;Time;Size;Population;Virtual User;
1706279891592;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2079 - Actions#1;
1706279892642;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#18 - Actions#2;
1706279893691;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1892 - Actions#1;
1706279894628;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2388 - Actions#1;
1706279896596;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2290 - Actions#1;
1706279896786;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2018 - Actions#1;
1706279897666;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2126 - Actions#1;
1706279897689;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1857 - Actions#1;
1706279921071;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2019 - Actions#1;
1706279922870;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2108 - Actions#1;
1706279923067;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2189 - Actions#1;
1706279923736;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1988 - Actions#1;
1706279925178;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2266 - Actions#1;
1706279927246;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281339/edit/user-support/web-chat-support;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/user-support/web-chat-su;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#697 - Actions#1;
1706279928919;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1696 - Actions#1;
1706279929188;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2134 - Actions#1;
1706279929266;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/framework-award-form-details;/suppliers/frameworks/g-cloud-14/declaration/edit/framework-award-form-details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1371 - Actions#1;
1706279929415;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2268 - Actions#1;
1706279930227;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2366 - Actions#1;
1706279930748;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2085 - Actions#1;
1706279932312;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1953 - Actions#1;
1706279934147;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1772 - Actions#1;
1706279934233;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1854 - Actions#1;
1706279935823;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1927 - Actions#1;
1706280007336;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1936 - Actions#1;
1706280007803;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2013 - Actions#1;
1706280009497;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;/suppliers/frameworks/g-cloud-14/declaration/edit/insurance-requirements;/suppliers/frameworks/g-cloud-14/declaration/edit/insurance-requirements;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1623 - Actions#1;
1706280010189;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;/suppliers/frameworks/g-cloud-14/declaration/edit/economic-and-financial-standing;/suppliers/frameworks/g-cloud-14/declaration/edit/economic-and-financial-standing;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1870 - Actions#1;
1706280010252;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1971 - Actions#1;
1706280010706;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2298 - Actions#1;
1706280011308;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/frameworks/g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2467 - Actions#1;
1706280012297;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1318 - Actions#1;
1706280012610;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2293 - Actions#1;
1706280012842;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2094 - Actions#1;
1706280012964;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1921 - Actions#1;
1706280013682;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1621 - Actions#1;
1706280014788;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2441 - Actions#1;
1706280015485;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1817 - Actions#1;
1706280015561;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2371 - Actions#1;
1706280015571;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2261 - Actions#1;
1706280016830;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2194 - Actions#1;
1706280017126;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2168 - Actions#1;
1706280021138;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2159 - Actions#1;
1706280021181;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/contracts-finder;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1530 - Actions#1;
1706280023987;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2410 - Actions#1;
1706280024399;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2362 - Actions#1;
1706280041598;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2212 - Actions#1;
1706280042583;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2101 - Actions#1;
1706280043128;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2265 - Actions#1;
